id,label,dataset_name,folder,google
1976,fake,sfhq,test,test
1977,fake,sfhq,train,training
1978,fake,sfhq,train,training
1979,fake,sfhq,train,training
1980,fake,sfhq,train,training
1981,fake,sfhq,train,validation
1982,fake,sfhq,train,training
1983,fake,sfhq,train,training
1984,fake,sfhq,train,validation
1985,fake,sfhq,train,training
1986,fake,sfhq,train,validation
1987,fake,sfhq,train,training
1988,fake,sfhq,train,training
1989,fake,sfhq,train,training
1990,fake,sfhq,train,training
1991,fake,sfhq,train,training
1992,fake,sfhq,train,validation
1993,fake,sfhq,test,test
1994,fake,sfhq,train,training
1995,fake,sfhq,test,test
1996,fake,sfhq,train,validation
1997,fake,sfhq,train,training
1998,fake,sfhq,train,training
1999,fake,sfhq,train,training
2000,fake,sfhq,train,training
2001,fake,sfhq,train,training
2002,fake,sfhq,train,training
2003,fake,sfhq,train,training
2004,fake,sfhq,train,training
2005,fake,sfhq,train,training
2006,fake,sfhq,train,training
2007,fake,sfhq,train,training
2008,fake,sfhq,train,training
2009,fake,sfhq,train,training
2010,fake,sfhq,train,training
2011,fake,sfhq,train,training
2012,fake,sfhq,train,training
2013,fake,sfhq,train,training
2014,fake,sfhq,train,training
2015,fake,sfhq,train,training
2016,fake,sfhq,train,training
2017,fake,sfhq,train,training
2018,fake,sfhq,train,training
2019,fake,sfhq,train,training
2020,fake,sfhq,train,training
2021,fake,sfhq,test,test
2022,fake,sfhq,train,training
2023,fake,sfhq,train,training
2024,fake,sfhq,train,training
2025,fake,sfhq,test,test
2026,fake,sfhq,test,test
2027,fake,sfhq,train,training
2028,fake,sfhq,train,training
2029,fake,sfhq,train,training
2030,fake,sfhq,train,training
2031,fake,sfhq,train,training
2032,fake,sfhq,train,training
2033,fake,sfhq,test,test
2034,fake,sfhq,test,test
2035,fake,sfhq,train,validation
2036,fake,sfhq,test,test
2037,fake,sfhq,train,validation
2038,fake,sfhq,train,training
2039,fake,sfhq,train,training
2040,fake,sfhq,train,validation
2041,fake,sfhq,train,training
2042,fake,sfhq,test,test
2043,fake,sfhq,train,training
2044,fake,sfhq,train,validation
2045,fake,sfhq,test,test
2046,fake,sfhq,train,training
2047,fake,sfhq,train,training
2048,fake,sfhq,train,training
2049,fake,sfhq,train,training
2050,fake,sfhq,train,training
2051,fake,sfhq,test,test
2052,fake,sfhq,test,test
2053,fake,sfhq,train,training
2054,fake,sfhq,train,training
2055,fake,sfhq,test,test
2056,fake,sfhq,train,training
2057,fake,sfhq,train,training
2058,fake,sfhq,train,training
2059,fake,sfhq,test,test
2060,fake,sfhq,train,training
2061,fake,sfhq,test,test
2062,fake,sfhq,train,validation
2063,fake,sfhq,train,training
2064,fake,sfhq,train,training
2065,fake,sfhq,train,training
2066,fake,sfhq,test,test
2067,fake,sfhq,test,test
2068,fake,sfhq,train,training
2069,fake,sfhq,train,training
2070,fake,sfhq,train,training
2071,fake,sfhq,test,test
2072,fake,sfhq,test,test
2073,fake,sfhq,train,training
2074,fake,sfhq,train,validation
2075,fake,sfhq,train,training
2076,fake,sfhq,train,validation
2077,fake,sfhq,train,validation
2078,fake,sfhq,train,training
2079,fake,sfhq,train,validation
2080,fake,sfhq,train,training
2081,fake,sfhq,test,test
2082,fake,sfhq,train,validation
2083,fake,sfhq,test,test
2084,fake,sfhq,test,test
2085,fake,sfhq,train,training
2086,fake,sfhq,train,training
2087,fake,sfhq,train,training
2088,fake,sfhq,train,training
2089,fake,sfhq,train,training
2090,fake,sfhq,train,training
2091,fake,sfhq,train,validation
2092,fake,sfhq,train,training
2093,fake,sfhq,train,training
2094,fake,sfhq,test,test
2095,fake,sfhq,train,training
2096,fake,sfhq,train,training
2097,fake,sfhq,train,training
2098,fake,sfhq,train,training
2099,fake,sfhq,train,validation
2100,fake,gansformer,train,training
2101,fake,gansformer,train,training
2102,fake,gansformer,test,test
2103,fake,gansformer,train,training
2104,fake,gansformer,train,training
2105,fake,gansformer,train,training
2106,fake,gansformer,train,training
2107,fake,gansformer,test,test
2108,fake,gansformer,train,training
2109,fake,gansformer,train,training
2110,fake,gansformer,train,training
2111,fake,gansformer,train,training
2112,fake,gansformer,train,training
2113,fake,gansformer,train,training
2114,fake,gansformer,train,training
2115,fake,gansformer,test,test
2116,fake,gansformer,train,training
2117,fake,gansformer,train,training
2118,fake,gansformer,train,training
2119,fake,gansformer,train,validation
2120,fake,gansformer,train,training
2121,fake,gansformer,train,training
2122,fake,gansformer,train,training
2123,fake,gansformer,train,training
2124,fake,gansformer,train,training
2125,fake,gansformer,train,training
2126,fake,gansformer,test,test
2127,fake,gansformer,test,test
2128,fake,gansformer,train,training
2129,fake,gansformer,train,validation
2130,fake,gansformer,test,test
2131,fake,gansformer,train,training
2132,fake,gansformer,train,training
2133,fake,gansformer,train,training
2134,fake,gansformer,train,validation
2135,fake,gansformer,test,test
2136,fake,gansformer,train,training
2137,fake,gansformer,train,training
2138,fake,gansformer,train,training
2139,fake,gansformer,train,training
2140,fake,gansformer,train,training
2141,fake,gansformer,train,training
2142,fake,gansformer,train,training
2143,fake,gansformer,test,test
2144,fake,gansformer,test,test
2145,fake,gansformer,train,training
2146,fake,gansformer,train,training
2147,fake,gansformer,train,training
2148,fake,gansformer,train,training
2149,fake,gansformer,train,training
2150,fake,gansformer,train,training
2151,fake,gansformer,train,training
2152,fake,gansformer,train,training
2153,fake,gansformer,train,training
2154,fake,gansformer,train,training
2155,fake,gansformer,train,training
2156,fake,gansformer,train,training
2157,fake,gansformer,train,validation
2158,fake,gansformer,train,training
2159,fake,gansformer,test,test
2160,fake,gansformer,train,training
2161,fake,gansformer,train,training
2162,fake,gansformer,train,training
2163,fake,gansformer,train,training
2164,fake,gansformer,train,training
2165,fake,gansformer,train,training
2166,fake,gansformer,test,test
2167,fake,gansformer,train,training
2168,fake,gansformer,train,training
2169,fake,gansformer,train,training
2170,fake,gansformer,train,training
2171,fake,gansformer,train,training
2172,fake,gansformer,train,training
2173,fake,gansformer,train,validation
2174,fake,gansformer,train,training
2175,fake,gansformer,train,training
2176,fake,gansformer,train,training
2177,fake,gansformer,train,training
2178,fake,gansformer,train,training
2179,fake,gansformer,train,training
2180,fake,gansformer,train,training
2181,fake,gansformer,train,training
2182,fake,gansformer,train,training
2183,fake,gansformer,test,test
2184,fake,gansformer,train,training
2185,fake,gansformer,test,test
2186,fake,gansformer,test,test
2187,fake,gansformer,train,training
2188,fake,gansformer,train,training
2189,fake,gansformer,train,training
2190,fake,gansformer,test,test
2191,fake,gansformer,train,training
2192,fake,gansformer,train,training
2193,fake,gansformer,train,training
2194,fake,gansformer,train,training
2195,fake,gansformer,train,validation
2196,fake,gansformer,test,test
2197,fake,gansformer,train,training
2198,fake,gansformer,train,training
2199,fake,gansformer,train,validation
2200,fake,gansformer,train,training
2201,fake,gansformer,train,training
2202,fake,gansformer,train,training
2203,fake,gansformer,train,validation
2204,fake,gansformer,test,test
2205,fake,gansformer,train,training
2206,fake,gansformer,train,training
2207,fake,gansformer,train,validation
2208,fake,gansformer,train,training
2209,fake,gansformer,train,training
2210,fake,gansformer,train,training
2211,fake,gansformer,test,test
2212,fake,gansformer,train,training
2213,fake,gansformer,train,training
2214,fake,gansformer,train,training
2215,fake,gansformer,train,training
2216,fake,gansformer,train,training
2217,fake,gansformer,train,training
2218,fake,gansformer,train,training
2219,fake,gansformer,train,training
2220,fake,gansformer,train,training
2221,fake,gansformer,test,test
2222,fake,gansformer,train,training
2223,fake,gansformer,train,validation
2224,fake,gansformer,train,training
2225,fake,gansformer,train,training
2226,fake,gansformer,train,validation
2227,fake,gansformer,train,training
2228,fake,gansformer,test,test
2229,fake,gansformer,train,training
2230,fake,gansformer,train,training
2231,fake,gansformer,train,training
2232,fake,gansformer,train,training
2233,fake,gansformer,train,validation
2234,fake,gansformer,test,test
2235,fake,gansformer,train,training
2236,fake,gansformer,train,training
2237,fake,gansformer,train,training
2238,fake,gansformer,test,test
2239,fake,gansformer,test,test
2240,fake,gansformer,train,training
2241,fake,gansformer,train,training
2242,fake,gansformer,train,training
2243,fake,gansformer,train,training
2244,fake,gansformer,train,training
2245,fake,gansformer,train,training
2246,fake,gansformer,train,training
2247,fake,gansformer,train,training
2248,fake,gansformer,train,training
2249,fake,gansformer,train,training
2250,fake,gansformer,test,test
2251,fake,gansformer,train,validation
2252,fake,gansformer,train,training
2253,fake,gansformer,train,training
2254,fake,gansformer,train,training
2255,fake,gansformer,test,test
2256,fake,gansformer,test,test
2257,fake,gansformer,train,training
2258,fake,gansformer,train,training
2259,fake,gansformer,train,training
2260,fake,gansformer,train,training
2261,fake,gansformer,test,test
2262,fake,gansformer,test,test
2263,fake,gansformer,train,training
2264,fake,gansformer,train,training
2265,fake,gansformer,test,test
2266,fake,gansformer,train,training
2267,fake,gansformer,train,training
2268,fake,gansformer,test,test
2269,fake,gansformer,train,training
2270,fake,gansformer,test,test
2271,fake,gansformer,train,training
2272,fake,gansformer,train,training
2273,fake,gansformer,train,training
2274,fake,gansformer,train,training
2275,fake,gansformer,train,training
2276,fake,gansformer,test,test
2277,fake,gansformer,train,training
2278,fake,gansformer,train,training
2279,fake,gansformer,train,training
2280,fake,gansformer,train,training
2281,fake,gansformer,train,validation
2282,fake,gansformer,test,test
2283,fake,gansformer,test,test
2284,fake,gansformer,train,training
2285,fake,gansformer,train,validation
2286,fake,gansformer,train,training
2287,fake,gansformer,test,test
2288,fake,gansformer,train,validation
2289,fake,gansformer,train,training
2290,fake,gansformer,train,validation
2291,fake,gansformer,test,test
2292,fake,gansformer,train,training
2293,fake,gansformer,train,training
2294,fake,gansformer,train,training
2295,fake,gansformer,test,test
2296,fake,gansformer,train,training
2297,fake,gansformer,train,validation
2298,fake,gansformer,train,validation
2299,fake,gansformer,train,training
2300,fake,gansformer,test,test
2301,fake,gansformer,train,training
2302,fake,gansformer,train,training
2303,fake,gansformer,train,training
2304,fake,gansformer,test,test
2305,fake,gansformer,test,test
2306,fake,gansformer,train,training
2307,fake,gansformer,train,training
2308,fake,gansformer,train,training
2309,fake,gansformer,train,training
2310,fake,gansformer,train,validation
2311,fake,gansformer,train,training
2312,fake,gansformer,train,training
2313,fake,gansformer,train,training
2314,fake,gansformer,train,training
2315,fake,gansformer,train,training
2316,fake,gansformer,test,test
2317,fake,gansformer,test,test
2318,fake,gansformer,train,validation
2319,fake,gansformer,train,training
2320,fake,gansformer,train,validation
2321,fake,gansformer,test,test
2322,fake,gansformer,train,validation
2323,fake,gansformer,test,test
2324,fake,gansformer,train,training
2325,fake,gansformer,test,test
2326,fake,gansformer,test,test
2327,fake,gansformer,train,validation
2328,fake,gansformer,train,training
2329,fake,gansformer,train,training
2330,fake,gansformer,train,training
2331,fake,gansformer,train,training
2332,fake,gansformer,train,validation
2333,fake,gansformer,train,training
2334,fake,gansformer,train,training
2335,fake,gansformer,train,training
2336,fake,gansformer,train,training
2337,fake,gansformer,train,training
2338,fake,gansformer,train,training
2339,fake,gansformer,train,training
2340,fake,gansformer,train,training
2341,fake,gansformer,test,test
2342,fake,gansformer,train,training
2343,fake,gansformer,train,training
2344,fake,gansformer,train,validation
2345,fake,gansformer,train,validation
2346,fake,gansformer,train,training
2347,fake,gansformer,train,training
2348,fake,gansformer,train,training
2349,fake,gansformer,train,training
2350,fake,gansformer,train,training
2351,fake,gansformer,train,training
2352,fake,gansformer,train,training
2353,fake,gansformer,train,training
2354,fake,gansformer,train,training
2355,fake,gansformer,train,training
2356,fake,gansformer,test,test
2357,fake,gansformer,train,training
2358,fake,gansformer,train,training
2359,fake,gansformer,train,training
2360,fake,gansformer,train,validation
2361,fake,gansformer,train,training
2362,fake,gansformer,test,test
2363,fake,gansformer,train,training
2364,fake,gansformer,test,test
2365,fake,gansformer,train,training
2366,fake,gansformer,test,test
2367,fake,gansformer,train,training
2368,fake,gansformer,test,test
2369,fake,gansformer,train,training
2370,fake,gansformer,train,training
2371,fake,gansformer,train,training
2372,fake,gansformer,test,test
2373,fake,gansformer,test,test
2374,fake,gansformer,train,training
2375,fake,gansformer,train,training
2376,fake,gansformer,test,test
2377,fake,gansformer,test,test
2378,fake,gansformer,train,training
2379,fake,gansformer,test,test
2380,fake,gansformer,train,validation
2381,fake,gansformer,train,training
2382,fake,gansformer,train,training
2383,fake,gansformer,train,training
2384,fake,gansformer,test,test
2385,fake,gansformer,train,training
2386,fake,gansformer,test,test
2387,fake,gansformer,train,validation
2388,fake,gansformer,train,training
2389,fake,gansformer,train,training
2390,fake,gansformer,train,training
2391,fake,gansformer,train,training
2392,fake,gansformer,test,test
2393,fake,gansformer,train,training
2394,fake,gansformer,train,training
2395,fake,gansformer,train,training
2396,fake,gansformer,train,training
2397,fake,gansformer,train,training
2398,fake,gansformer,train,training
2399,fake,gansformer,train,training
2400,fake,stylegan2,train,training
2401,fake,stylegan2,test,test
2402,fake,stylegan2,train,training
2403,fake,stylegan2,train,training
2404,fake,stylegan2,train,validation
2405,fake,stylegan2,test,test
2406,fake,stylegan2,train,training
2407,fake,stylegan2,train,validation
2408,fake,stylegan2,train,training
2409,fake,stylegan2,train,training
2410,fake,stylegan2,train,training
2411,fake,stylegan2,train,training
2412,fake,stylegan2,test,test
2413,fake,stylegan2,train,training
2414,fake,stylegan2,train,training
2415,fake,stylegan2,train,training
2416,fake,stylegan2,train,training
2417,fake,stylegan2,train,training
2418,fake,stylegan2,train,training
2419,fake,stylegan2,train,training
2420,fake,stylegan2,train,training
2421,fake,stylegan2,train,training
2422,fake,stylegan2,test,test
2423,fake,stylegan2,train,validation
2424,fake,stylegan2,test,test
2425,fake,stylegan2,train,training
2426,fake,stylegan2,test,test
2427,fake,stylegan2,train,training
2428,fake,stylegan2,train,training
2429,fake,stylegan2,train,validation
2430,fake,stylegan2,train,training
2431,fake,stylegan2,train,training
2432,fake,stylegan2,train,training
2433,fake,stylegan2,train,training
2434,fake,stylegan2,train,training
2435,fake,stylegan2,train,training
2436,fake,stylegan2,test,test
2437,fake,stylegan2,train,training
2438,fake,stylegan2,train,training
2439,fake,stylegan2,train,training
2440,fake,stylegan2,test,test
2441,fake,stylegan2,train,training
2442,fake,stylegan2,train,training
2443,fake,stylegan2,train,training
2444,fake,stylegan2,train,validation
2445,fake,stylegan2,train,training
2446,fake,stylegan2,train,validation
2447,fake,stylegan2,train,training
2448,fake,stylegan2,test,test
2449,fake,stylegan2,train,training
2450,fake,stylegan2,train,training
2451,fake,stylegan2,train,training
2452,fake,stylegan2,train,training
2453,fake,stylegan2,train,training
2454,fake,stylegan2,train,training
2455,fake,stylegan2,train,training
2456,fake,stylegan2,train,training
2457,fake,stylegan2,train,training
2458,fake,stylegan2,train,validation
2459,fake,stylegan2,train,training
2460,fake,stylegan2,test,test
2461,fake,stylegan2,train,training
2462,fake,stylegan2,train,training
2463,fake,stylegan2,train,training
2464,fake,stylegan2,train,training
2465,fake,stylegan2,train,training
2466,fake,stylegan2,train,training
2467,fake,stylegan2,train,training
2468,fake,stylegan2,train,training
2469,fake,stylegan2,train,training
2470,fake,stylegan2,test,test
2471,fake,stylegan2,test,test
2472,fake,stylegan2,train,training
2473,fake,stylegan2,train,training
2474,fake,stylegan2,test,test
2475,fake,stylegan2,train,training
2476,fake,stylegan2,train,training
2477,fake,stylegan2,test,test
2478,fake,stylegan2,train,training
2479,fake,stylegan2,train,validation
2480,fake,stylegan2,test,test
2481,fake,stylegan2,train,training
2482,fake,stylegan2,train,training
2483,fake,stylegan2,train,training
2484,fake,stylegan2,train,training
2485,fake,stylegan2,train,training
2486,fake,stylegan2,train,training
2487,fake,stylegan2,test,test
2488,fake,stylegan2,train,training
2489,fake,stylegan2,train,training
2490,fake,stylegan2,train,training
2491,fake,stylegan2,train,training
2492,fake,stylegan2,test,test
2493,fake,stylegan2,test,test
2494,fake,stylegan2,train,training
2495,fake,stylegan2,train,training
2496,fake,stylegan2,train,validation
2497,fake,stylegan2,test,test
2498,fake,stylegan2,test,test
2499,fake,stylegan2,train,training
2500,fake,stylegan2,train,training
2501,fake,stylegan2,train,training
2502,fake,stylegan2,train,training
2503,fake,stylegan2,train,training
2504,fake,stylegan2,train,training
2505,fake,stylegan2,train,training
2506,fake,stylegan2,test,test
2507,fake,stylegan2,train,training
2508,fake,stylegan2,train,training
2509,fake,stylegan2,test,test
2510,fake,stylegan2,train,training
2511,fake,stylegan2,train,training
2512,fake,stylegan2,train,training
2513,fake,stylegan2,train,training
2514,fake,stylegan2,test,test
2515,fake,stylegan2,test,test
2516,fake,stylegan2,train,training
2517,fake,stylegan2,train,training
2518,fake,stylegan2,test,test
2519,fake,stylegan2,train,training
2520,fake,stylegan2,train,validation
2521,fake,stylegan2,train,training
2522,fake,stylegan2,train,validation
2523,fake,stylegan2,test,test
2524,fake,stylegan2,train,training
2525,fake,stylegan2,test,test
2526,fake,stylegan2,train,training
2527,fake,stylegan2,test,test
2528,fake,stylegan2,train,training
2529,fake,stylegan2,train,training
2530,fake,stylegan2,train,training
2531,fake,stylegan2,train,training
2532,fake,stylegan2,train,validation
2533,fake,stylegan2,train,training
2534,fake,stylegan2,train,training
2535,fake,stylegan2,train,validation
2536,fake,stylegan2,train,training
2537,fake,stylegan2,train,training
2538,fake,stylegan2,train,training
2539,fake,stylegan2,train,training
2540,fake,stylegan2,train,training
2541,fake,stylegan2,train,training
2542,fake,stylegan2,test,test
2543,fake,stylegan2,train,validation
2544,fake,stylegan2,test,test
2545,fake,stylegan2,train,training
2546,fake,stylegan2,train,validation
2547,fake,stylegan2,train,training
2548,fake,stylegan2,train,training
2549,fake,stylegan2,train,training
2550,fake,stylegan2,train,training
2551,fake,stylegan2,train,training
2552,fake,stylegan2,train,training
2553,fake,stylegan2,train,training
2554,fake,stylegan2,test,test
2555,fake,stylegan2,train,training
2556,fake,stylegan2,test,test
2557,fake,stylegan2,train,validation
2558,fake,stylegan2,train,training
2559,fake,stylegan2,train,training
2560,fake,stylegan2,train,training
2561,fake,stylegan2,train,training
2562,fake,stylegan2,test,test
2563,fake,stylegan2,train,training
2564,fake,stylegan2,train,training
2565,fake,stylegan2,train,training
2566,fake,stylegan2,train,training
2567,fake,stylegan2,train,training
2568,fake,stylegan2,train,training
2569,fake,stylegan2,train,training
2570,fake,stylegan2,train,training
2571,fake,stylegan2,test,test
2572,fake,stylegan2,train,training
2573,fake,stylegan2,train,training
2574,fake,stylegan2,train,training
2575,fake,stylegan2,test,test
2576,fake,stylegan2,train,training
2577,fake,stylegan2,test,test
2578,fake,stylegan2,train,training
2579,fake,stylegan2,train,training
2580,fake,stylegan2,test,test
2581,fake,stylegan2,train,training
2582,fake,stylegan2,train,training
2583,fake,stylegan2,train,training
2584,fake,stylegan2,train,validation
2585,fake,stylegan2,train,training
2586,fake,stylegan2,train,training
2587,fake,stylegan2,train,training
2588,fake,stylegan2,test,test
2589,fake,stylegan2,test,test
2590,fake,stylegan2,test,test
2591,fake,stylegan2,train,validation
2592,fake,stylegan2,test,test
2593,fake,stylegan2,train,training
2594,fake,stylegan2,train,training
2595,fake,stylegan2,train,training
2596,fake,stylegan2,test,test
2597,fake,stylegan2,train,training
2598,fake,stylegan2,train,training
2599,fake,stylegan2,test,test
2600,fake,stylegan2,train,training
2601,fake,stylegan2,test,test
2602,fake,stylegan2,test,test
2603,fake,stylegan2,test,test
2604,fake,stylegan2,train,validation
2605,fake,stylegan2,train,training
2606,fake,stylegan2,train,training
2607,fake,stylegan2,train,validation
2608,fake,stylegan2,train,training
2609,fake,stylegan2,train,validation
2610,fake,stylegan2,train,training
2611,fake,stylegan2,train,training
2612,fake,stylegan2,train,training
2613,fake,stylegan2,train,training
2614,fake,stylegan2,test,test
2615,fake,stylegan2,train,training
2616,fake,stylegan2,train,validation
2617,fake,stylegan2,train,training
2618,fake,stylegan2,test,test
2619,fake,stylegan2,train,training
2620,fake,stylegan2,train,training
2621,fake,stylegan2,train,training
2622,fake,stylegan2,train,training
2623,fake,stylegan2,train,training
2624,fake,stylegan2,test,test
2625,fake,stylegan2,train,validation
2626,fake,stylegan2,train,training
2627,fake,stylegan2,train,validation
2628,fake,stylegan2,train,training
2629,fake,stylegan2,train,training
2630,fake,stylegan2,test,test
2631,fake,stylegan2,test,test
2632,fake,stylegan2,train,training
2633,fake,stylegan2,train,training
2634,fake,stylegan2,train,training
2635,fake,stylegan2,train,training
2636,fake,stylegan2,train,validation
2637,fake,stylegan2,train,training
2638,fake,stylegan2,train,validation
2639,fake,stylegan2,train,validation
2640,fake,stylegan2,train,training
2641,fake,stylegan2,train,training
2642,fake,stylegan2,train,training
2643,fake,stylegan2,train,training
2644,fake,stylegan2,test,test
2645,fake,stylegan2,train,training
2646,fake,stylegan2,train,training
2647,fake,stylegan2,train,training
2648,fake,stylegan2,train,training
2649,fake,stylegan2,train,training
2650,fake,stylegan2,train,training
2651,fake,stylegan2,test,test
2652,fake,stylegan2,train,training
2653,fake,stylegan2,train,training
2654,fake,stylegan2,train,training
2655,fake,stylegan2,train,training
2656,fake,stylegan2,train,training
2657,fake,stylegan2,train,training
2658,fake,stylegan2,test,test
2659,fake,stylegan2,train,training
2660,fake,stylegan2,train,training
2661,fake,stylegan2,test,test
2662,fake,stylegan2,train,training
2663,fake,stylegan2,train,training
2664,fake,stylegan2,train,training
2665,fake,stylegan2,train,training
2666,fake,stylegan2,train,training
2667,fake,stylegan2,train,validation
2668,fake,stylegan2,train,training
2669,fake,stylegan2,train,training
2670,fake,stylegan2,test,test
2671,fake,stylegan2,train,training
2672,fake,stylegan2,train,training
2673,fake,stylegan2,test,test
2674,fake,stylegan2,train,training
2675,fake,stylegan2,train,training
2676,fake,stylegan2,train,validation
2677,fake,stylegan2,train,validation
2678,fake,stylegan2,train,training
2679,fake,stylegan2,train,training
2680,fake,stylegan2,train,training
2681,fake,stylegan2,train,training
2682,fake,stylegan2,train,training
2683,fake,stylegan2,train,training
2684,fake,stylegan2,train,training
2685,fake,stylegan2,train,training
2686,fake,stylegan2,train,training
2687,fake,stylegan2,test,test
2688,fake,stylegan2,train,training
2689,fake,stylegan2,train,training
2690,fake,stylegan2,train,training
2691,fake,stylegan2,test,test
2692,fake,stylegan2,train,training
2693,fake,stylegan2,train,training
2694,fake,stylegan2,train,training
2695,fake,stylegan2,train,training
2696,fake,stylegan2,train,training
2697,fake,stylegan2,test,test
2698,fake,stylegan2,train,training
2699,fake,stylegan2,train,training
2700,fake,projected_gan,train,training
2701,fake,projected_gan,train,training
2702,fake,projected_gan,train,training
2703,fake,projected_gan,train,training
2704,fake,projected_gan,train,training
2705,fake,projected_gan,train,training
2706,fake,projected_gan,train,training
2707,fake,projected_gan,train,validation
2708,fake,projected_gan,train,training
2709,fake,projected_gan,train,training
2710,fake,projected_gan,train,training
2711,fake,projected_gan,train,validation
2712,fake,projected_gan,train,training
2713,fake,projected_gan,train,training
2714,fake,projected_gan,train,training
2715,fake,projected_gan,train,training
2716,fake,projected_gan,train,validation
2717,fake,projected_gan,test,test
2718,fake,projected_gan,train,training
2719,fake,projected_gan,train,training
2720,fake,projected_gan,test,test
2721,fake,projected_gan,train,training
2722,fake,projected_gan,test,test
2723,fake,projected_gan,train,training
2724,fake,projected_gan,train,training
2725,fake,projected_gan,train,training
2726,fake,projected_gan,test,test
2727,fake,projected_gan,train,training
2728,fake,projected_gan,train,validation
2729,fake,projected_gan,test,test
2730,fake,projected_gan,train,training
2731,fake,projected_gan,train,training
2732,fake,projected_gan,train,training
2733,fake,projected_gan,test,test
2734,fake,projected_gan,train,training
2735,fake,projected_gan,train,training
2736,fake,projected_gan,train,training
2737,fake,projected_gan,test,test
2738,fake,projected_gan,train,training
2739,fake,projected_gan,train,training
2740,fake,projected_gan,test,test
2741,fake,projected_gan,test,test
2742,fake,projected_gan,train,training
2743,fake,projected_gan,train,training
2744,fake,projected_gan,train,training
2745,fake,projected_gan,train,training
2746,fake,projected_gan,train,training
2747,fake,projected_gan,test,test
2748,fake,projected_gan,train,training
2749,fake,projected_gan,train,training
2750,fake,projected_gan,train,training
2751,fake,projected_gan,train,training
2752,fake,projected_gan,train,training
2753,fake,projected_gan,test,test
2754,fake,projected_gan,train,training
2755,fake,projected_gan,train,training
2756,fake,projected_gan,train,training
2757,fake,projected_gan,train,validation
2758,fake,projected_gan,train,training
2759,fake,projected_gan,train,validation
2760,fake,projected_gan,train,training
2761,fake,projected_gan,train,training
2762,fake,projected_gan,train,training
2763,fake,projected_gan,train,training
2764,fake,projected_gan,train,training
2765,fake,projected_gan,train,validation
2766,fake,projected_gan,train,training
2767,fake,projected_gan,test,test
2768,fake,projected_gan,train,validation
2769,fake,projected_gan,train,training
2770,fake,projected_gan,test,test
2771,fake,projected_gan,test,test
2772,fake,projected_gan,train,validation
2773,fake,projected_gan,train,training
2774,fake,projected_gan,train,training
2775,fake,projected_gan,train,validation
2776,fake,projected_gan,train,training
2777,fake,projected_gan,train,training
2778,fake,projected_gan,train,training
2779,fake,projected_gan,train,training
2780,fake,projected_gan,train,training
2781,fake,projected_gan,train,training
2782,fake,projected_gan,test,test
2783,fake,projected_gan,test,test
2784,fake,projected_gan,test,test
2785,fake,projected_gan,train,training
2786,fake,projected_gan,train,training
2787,fake,projected_gan,train,training
2788,fake,projected_gan,test,test
2789,fake,projected_gan,train,training
2790,fake,projected_gan,train,training
2791,fake,projected_gan,train,validation
2792,fake,projected_gan,train,training
2793,fake,projected_gan,test,test
2794,fake,projected_gan,train,training
2795,fake,projected_gan,train,training
2796,fake,projected_gan,train,training
2797,fake,projected_gan,train,training
2798,fake,projected_gan,test,test
2799,fake,projected_gan,train,validation
2800,fake,projected_gan,test,test
2801,fake,projected_gan,train,validation
2802,fake,projected_gan,train,training
2803,fake,projected_gan,test,test
2804,fake,projected_gan,test,test
2805,fake,projected_gan,train,validation
2806,fake,projected_gan,train,training
2807,fake,projected_gan,train,training
2808,fake,projected_gan,train,training
2809,fake,projected_gan,test,test
2810,fake,projected_gan,test,test
2811,fake,projected_gan,train,training
2812,fake,projected_gan,train,training
2813,fake,projected_gan,train,validation
2814,fake,projected_gan,train,training
2815,fake,projected_gan,train,training
2816,fake,projected_gan,train,training
2817,fake,projected_gan,train,training
2818,fake,projected_gan,train,training
2819,fake,projected_gan,train,training
2820,fake,projected_gan,train,training
2821,fake,projected_gan,test,test
2822,fake,projected_gan,train,training
2823,fake,projected_gan,train,training
2824,fake,projected_gan,train,training
2825,fake,projected_gan,test,test
2826,fake,projected_gan,train,training
2827,fake,projected_gan,train,training
2828,fake,projected_gan,train,training
2829,fake,projected_gan,test,test
2830,fake,projected_gan,train,training
2831,fake,projected_gan,test,test
2832,fake,projected_gan,test,test
2833,fake,projected_gan,train,training
2834,fake,projected_gan,test,test
2835,fake,projected_gan,test,test
2836,fake,projected_gan,train,training
2837,fake,projected_gan,train,training
2838,fake,projected_gan,train,training
2839,fake,projected_gan,train,training
2840,fake,projected_gan,train,validation
2841,fake,projected_gan,test,test
2842,fake,projected_gan,train,training
2843,fake,projected_gan,train,training
2844,fake,projected_gan,train,training
2845,fake,projected_gan,train,training
2846,fake,projected_gan,train,training
2847,fake,projected_gan,train,training
2848,fake,projected_gan,train,training
2849,fake,projected_gan,test,test
2850,fake,projected_gan,test,test
2851,fake,projected_gan,train,training
2852,fake,projected_gan,train,validation
2853,fake,projected_gan,test,test
2854,fake,projected_gan,train,training
2855,fake,projected_gan,train,training
2856,fake,projected_gan,train,training
2857,fake,projected_gan,test,test
2858,fake,projected_gan,train,training
2859,fake,projected_gan,train,training
2860,fake,projected_gan,train,training
2861,fake,projected_gan,train,training
2862,fake,projected_gan,train,training
2863,fake,projected_gan,train,training
2864,fake,projected_gan,train,training
2865,fake,projected_gan,train,training
2866,fake,projected_gan,train,training
2867,fake,projected_gan,train,training
2868,fake,projected_gan,train,training
2869,fake,projected_gan,train,training
