google,image_file,label
training,gs://fake_face_detect/train/1484.jpg,real
training,gs://fake_face_detect/train/1485.jpg,real
training,gs://fake_face_detect/train/1486.jpg,real
training,gs://fake_face_detect/train/1487.jpg,real
training,gs://fake_face_detect/train/1489.jpg,real
training,gs://fake_face_detect/train/149.jpg,real
training,gs://fake_face_detect/train/1490.jpg,real
training,gs://fake_face_detect/train/1491.jpg,real
validation,gs://fake_face_detect/train/1492.jpg,real
training,gs://fake_face_detect/train/1493.jpg,real
training,gs://fake_face_detect/train/1494.jpg,real
validation,gs://fake_face_detect/train/1495.jpg,real
training,gs://fake_face_detect/train/1496.jpg,real
training,gs://fake_face_detect/train/1497.jpg,real
validation,gs://fake_face_detect/train/15.jpg,real
training,gs://fake_face_detect/train/150.jpg,real
training,gs://fake_face_detect/train/1500.jpg,fake
training,gs://fake_face_detect/train/1502.jpg,fake
training,gs://fake_face_detect/train/1503.jpg,fake
training,gs://fake_face_detect/train/1504.jpg,fake
training,gs://fake_face_detect/train/1505.jpg,fake
training,gs://fake_face_detect/train/1506.jpg,fake
training,gs://fake_face_detect/train/1507.jpg,fake
training,gs://fake_face_detect/train/1508.jpg,fake
training,gs://fake_face_detect/train/151.jpg,real
training,gs://fake_face_detect/train/1511.jpg,fake
training,gs://fake_face_detect/train/1512.jpg,fake
training,gs://fake_face_detect/train/1513.jpg,fake
validation,gs://fake_face_detect/train/1514.jpg,fake
training,gs://fake_face_detect/train/1515.jpg,fake
training,gs://fake_face_detect/train/1516.jpg,fake
validation,gs://fake_face_detect/train/1517.jpg,fake
training,gs://fake_face_detect/train/1518.jpg,fake
training,gs://fake_face_detect/train/1519.jpg,fake
training,gs://fake_face_detect/train/152.jpg,real
training,gs://fake_face_detect/train/1520.jpg,fake
training,gs://fake_face_detect/train/1521.jpg,fake
training,gs://fake_face_detect/train/1522.jpg,fake
validation,gs://fake_face_detect/train/1523.jpg,fake
training,gs://fake_face_detect/train/1524.jpg,fake
training,gs://fake_face_detect/train/1525.jpg,fake
training,gs://fake_face_detect/train/1526.jpg,fake
validation,gs://fake_face_detect/train/1527.jpg,fake
training,gs://fake_face_detect/train/1528.jpg,fake
training,gs://fake_face_detect/train/1529.jpg,fake
training,gs://fake_face_detect/train/1530.jpg,fake
training,gs://fake_face_detect/train/1531.jpg,fake
training,gs://fake_face_detect/train/1532.jpg,fake
training,gs://fake_face_detect/train/1533.jpg,fake
training,gs://fake_face_detect/train/1534.jpg,fake
training,gs://fake_face_detect/train/1535.jpg,fake
training,gs://fake_face_detect/train/1536.jpg,fake
training,gs://fake_face_detect/train/1537.jpg,fake
validation,gs://fake_face_detect/train/1538.jpg,fake
validation,gs://fake_face_detect/train/1539.jpg,fake
validation,gs://fake_face_detect/train/154.jpg,real
training,gs://fake_face_detect/train/1540.jpg,fake
training,gs://fake_face_detect/train/1541.jpg,fake
training,gs://fake_face_detect/train/1543.jpg,fake
training,gs://fake_face_detect/train/1544.jpg,fake
training,gs://fake_face_detect/train/1545.jpg,fake
validation,gs://fake_face_detect/train/1546.jpg,fake
validation,gs://fake_face_detect/train/1548.jpg,fake
training,gs://fake_face_detect/train/1549.jpg,fake
validation,gs://fake_face_detect/train/1550.jpg,fake
validation,gs://fake_face_detect/train/1551.jpg,fake
validation,gs://fake_face_detect/train/1552.jpg,fake
training,gs://fake_face_detect/train/1554.jpg,fake
training,gs://fake_face_detect/train/1555.jpg,fake
validation,gs://fake_face_detect/train/1556.jpg,fake
training,gs://fake_face_detect/train/1557.jpg,fake
training,gs://fake_face_detect/train/156.jpg,real
training,gs://fake_face_detect/train/1560.jpg,fake
training,gs://fake_face_detect/train/1561.jpg,fake
training,gs://fake_face_detect/train/1562.jpg,fake
training,gs://fake_face_detect/train/1564.jpg,fake
training,gs://fake_face_detect/train/1565.jpg,fake
training,gs://fake_face_detect/train/1566.jpg,fake
training,gs://fake_face_detect/train/1567.jpg,fake
training,gs://fake_face_detect/train/1568.jpg,fake
training,gs://fake_face_detect/train/1569.jpg,fake
training,gs://fake_face_detect/train/157.jpg,real
training,gs://fake_face_detect/train/1570.jpg,fake
training,gs://fake_face_detect/train/1571.jpg,fake
training,gs://fake_face_detect/train/1572.jpg,fake
training,gs://fake_face_detect/train/1573.jpg,fake
training,gs://fake_face_detect/train/1574.jpg,fake
training,gs://fake_face_detect/train/1575.jpg,fake
training,gs://fake_face_detect/train/1577.jpg,fake
training,gs://fake_face_detect/train/1578.jpg,fake
validation,gs://fake_face_detect/train/1579.jpg,fake
training,gs://fake_face_detect/train/158.jpg,real
training,gs://fake_face_detect/train/1580.jpg,fake
training,gs://fake_face_detect/train/1582.jpg,fake
training,gs://fake_face_detect/train/1583.jpg,fake
training,gs://fake_face_detect/train/1584.jpg,fake
training,gs://fake_face_detect/train/1585.jpg,fake
training,gs://fake_face_detect/train/1586.jpg,fake
training,gs://fake_face_detect/train/1587.jpg,fake
training,gs://fake_face_detect/train/1588.jpg,fake
training,gs://fake_face_detect/train/1589.jpg,fake
training,gs://fake_face_detect/train/159.jpg,real
validation,gs://fake_face_detect/train/1590.jpg,fake
training,gs://fake_face_detect/train/1591.jpg,fake
training,gs://fake_face_detect/train/1592.jpg,fake
training,gs://fake_face_detect/train/1593.jpg,fake
training,gs://fake_face_detect/train/1594.jpg,fake
training,gs://fake_face_detect/train/1595.jpg,fake
training,gs://fake_face_detect/train/1596.jpg,fake
validation,gs://fake_face_detect/train/1597.jpg,fake
training,gs://fake_face_detect/train/1598.jpg,fake
training,gs://fake_face_detect/train/1599.jpg,fake
training,gs://fake_face_detect/train/16.jpg,real
training,gs://fake_face_detect/train/160.jpg,real
training,gs://fake_face_detect/train/1601.jpg,fake
training,gs://fake_face_detect/train/1602.jpg,fake
training,gs://fake_face_detect/train/1603.jpg,fake
training,gs://fake_face_detect/train/1604.jpg,fake
training,gs://fake_face_detect/train/1605.jpg,fake
training,gs://fake_face_detect/train/1606.jpg,fake
training,gs://fake_face_detect/train/1608.jpg,fake
training,gs://fake_face_detect/train/1610.jpg,fake
training,gs://fake_face_detect/train/1611.jpg,fake
training,gs://fake_face_detect/train/1612.jpg,fake
training,gs://fake_face_detect/train/1614.jpg,fake
training,gs://fake_face_detect/train/1615.jpg,fake
training,gs://fake_face_detect/train/1616.jpg,fake
validation,gs://fake_face_detect/train/162.jpg,real
training,gs://fake_face_detect/train/1620.jpg,fake
training,gs://fake_face_detect/train/1621.jpg,fake
training,gs://fake_face_detect/train/1623.jpg,fake
training,gs://fake_face_detect/train/1624.jpg,fake
validation,gs://fake_face_detect/train/1625.jpg,fake
validation,gs://fake_face_detect/train/1627.jpg,fake
training,gs://fake_face_detect/train/1628.jpg,fake
training,gs://fake_face_detect/train/1629.jpg,fake
training,gs://fake_face_detect/train/163.jpg,real
training,gs://fake_face_detect/train/1630.jpg,fake
training,gs://fake_face_detect/train/1632.jpg,fake
training,gs://fake_face_detect/train/1633.jpg,fake
training,gs://fake_face_detect/train/1634.jpg,fake
training,gs://fake_face_detect/train/1636.jpg,fake
training,gs://fake_face_detect/train/1637.jpg,fake
validation,gs://fake_face_detect/train/1638.jpg,fake
training,gs://fake_face_detect/train/1639.jpg,fake
validation,gs://fake_face_detect/train/164.jpg,real
training,gs://fake_face_detect/train/1640.jpg,fake
training,gs://fake_face_detect/train/1642.jpg,fake
training,gs://fake_face_detect/train/1643.jpg,fake
training,gs://fake_face_detect/train/1644.jpg,fake
validation,gs://fake_face_detect/train/1646.jpg,fake
validation,gs://fake_face_detect/train/1647.jpg,fake
training,gs://fake_face_detect/train/1649.jpg,fake
training,gs://fake_face_detect/train/165.jpg,real
training,gs://fake_face_detect/train/1651.jpg,fake
training,gs://fake_face_detect/train/1652.jpg,fake
training,gs://fake_face_detect/train/1653.jpg,fake
training,gs://fake_face_detect/train/1654.jpg,fake
training,gs://fake_face_detect/train/1655.jpg,fake
training,gs://fake_face_detect/train/1656.jpg,fake
training,gs://fake_face_detect/train/1657.jpg,fake
training,gs://fake_face_detect/train/166.jpg,real
validation,gs://fake_face_detect/train/1660.jpg,fake
training,gs://fake_face_detect/train/1661.jpg,fake
training,gs://fake_face_detect/train/1662.jpg,fake
training,gs://fake_face_detect/train/1663.jpg,fake
training,gs://fake_face_detect/train/1664.jpg,fake
training,gs://fake_face_detect/train/1666.jpg,fake
training,gs://fake_face_detect/train/1667.jpg,fake
training,gs://fake_face_detect/train/1668.jpg,fake
training,gs://fake_face_detect/train/1669.jpg,fake
training,gs://fake_face_detect/train/167.jpg,real
training,gs://fake_face_detect/train/1670.jpg,fake
validation,gs://fake_face_detect/train/1671.jpg,fake
training,gs://fake_face_detect/train/1672.jpg,fake
training,gs://fake_face_detect/train/1675.jpg,fake
training,gs://fake_face_detect/train/1676.jpg,fake
training,gs://fake_face_detect/train/1677.jpg,fake
training,gs://fake_face_detect/train/1679.jpg,fake
training,gs://fake_face_detect/train/168.jpg,real
training,gs://fake_face_detect/train/1680.jpg,fake
training,gs://fake_face_detect/train/1681.jpg,fake
validation,gs://fake_face_detect/train/1682.jpg,fake
training,gs://fake_face_detect/train/1683.jpg,fake
validation,gs://fake_face_detect/train/1684.jpg,fake
training,gs://fake_face_detect/train/1685.jpg,fake
training,gs://fake_face_detect/train/1687.jpg,fake
training,gs://fake_face_detect/train/1688.jpg,fake
training,gs://fake_face_detect/train/169.jpg,real
training,gs://fake_face_detect/train/1690.jpg,fake
training,gs://fake_face_detect/train/1691.jpg,fake
training,gs://fake_face_detect/train/1693.jpg,fake
training,gs://fake_face_detect/train/1696.jpg,fake
training,gs://fake_face_detect/train/1697.jpg,fake
training,gs://fake_face_detect/train/1698.jpg,fake
training,gs://fake_face_detect/train/1699.jpg,fake
training,gs://fake_face_detect/train/17.jpg,real
training,gs://fake_face_detect/train/170.jpg,real
training,gs://fake_face_detect/train/1700.jpg,fake
training,gs://fake_face_detect/train/1701.jpg,fake
training,gs://fake_face_detect/train/1702.jpg,fake
training,gs://fake_face_detect/train/1703.jpg,fake
training,gs://fake_face_detect/train/1706.jpg,fake
training,gs://fake_face_detect/train/1707.jpg,fake
training,gs://fake_face_detect/train/1708.jpg,fake
validation,gs://fake_face_detect/train/1709.jpg,fake
training,gs://fake_face_detect/train/171.jpg,real
training,gs://fake_face_detect/train/1710.jpg,fake
training,gs://fake_face_detect/train/1711.jpg,fake
training,gs://fake_face_detect/train/1712.jpg,fake
training,gs://fake_face_detect/train/1713.jpg,fake
validation,gs://fake_face_detect/train/1714.jpg,fake
training,gs://fake_face_detect/train/1715.jpg,fake
training,gs://fake_face_detect/train/1716.jpg,fake
training,gs://fake_face_detect/train/1717.jpg,fake
training,gs://fake_face_detect/train/1718.jpg,fake
training,gs://fake_face_detect/train/1719.jpg,fake
training,gs://fake_face_detect/train/172.jpg,real
training,gs://fake_face_detect/train/1720.jpg,fake
training,gs://fake_face_detect/train/1721.jpg,fake
training,gs://fake_face_detect/train/1722.jpg,fake
training,gs://fake_face_detect/train/1726.jpg,fake
training,gs://fake_face_detect/train/1727.jpg,fake
training,gs://fake_face_detect/train/1729.jpg,fake
validation,gs://fake_face_detect/train/173.jpg,real
training,gs://fake_face_detect/train/1730.jpg,fake
training,gs://fake_face_detect/train/1731.jpg,fake
training,gs://fake_face_detect/train/1733.jpg,fake
training,gs://fake_face_detect/train/1734.jpg,fake
training,gs://fake_face_detect/train/1735.jpg,fake
training,gs://fake_face_detect/train/1736.jpg,fake
training,gs://fake_face_detect/train/1737.jpg,fake
training,gs://fake_face_detect/train/174.jpg,real
training,gs://fake_face_detect/train/1740.jpg,fake
training,gs://fake_face_detect/train/1741.jpg,fake
training,gs://fake_face_detect/train/1742.jpg,fake
training,gs://fake_face_detect/train/1743.jpg,fake
training,gs://fake_face_detect/train/1744.jpg,fake
training,gs://fake_face_detect/train/1746.jpg,fake
training,gs://fake_face_detect/train/1747.jpg,fake
training,gs://fake_face_detect/train/1748.jpg,fake
validation,gs://fake_face_detect/train/1749.jpg,fake
training,gs://fake_face_detect/train/1750.jpg,fake
training,gs://fake_face_detect/train/1751.jpg,fake
training,gs://fake_face_detect/train/1752.jpg,fake
validation,gs://fake_face_detect/train/1753.jpg,fake
training,gs://fake_face_detect/train/1754.jpg,fake
training,gs://fake_face_detect/train/1756.jpg,fake
training,gs://fake_face_detect/train/1757.jpg,fake
training,gs://fake_face_detect/train/1759.jpg,fake
training,gs://fake_face_detect/train/176.jpg,real
training,gs://fake_face_detect/train/1760.jpg,fake
training,gs://fake_face_detect/train/1761.jpg,fake
training,gs://fake_face_detect/train/1762.jpg,fake
training,gs://fake_face_detect/train/1763.jpg,fake
training,gs://fake_face_detect/train/1764.jpg,fake
training,gs://fake_face_detect/train/1765.jpg,fake
training,gs://fake_face_detect/train/1766.jpg,fake
training,gs://fake_face_detect/train/1768.jpg,fake
training,gs://fake_face_detect/train/1770.jpg,fake
training,gs://fake_face_detect/train/1771.jpg,fake
training,gs://fake_face_detect/train/1772.jpg,fake
training,gs://fake_face_detect/train/1774.jpg,fake
training,gs://fake_face_detect/train/1775.jpg,fake
training,gs://fake_face_detect/train/1778.jpg,fake
validation,gs://fake_face_detect/train/1779.jpg,fake
training,gs://fake_face_detect/train/178.jpg,real
training,gs://fake_face_detect/train/1781.jpg,fake
validation,gs://fake_face_detect/train/1782.jpg,fake
training,gs://fake_face_detect/train/1783.jpg,fake
training,gs://fake_face_detect/train/1784.jpg,fake
training,gs://fake_face_detect/train/1786.jpg,fake
training,gs://fake_face_detect/train/1787.jpg,fake
training,gs://fake_face_detect/train/1788.jpg,fake
training,gs://fake_face_detect/train/1789.jpg,fake
training,gs://fake_face_detect/train/179.jpg,real
training,gs://fake_face_detect/train/1791.jpg,fake
training,gs://fake_face_detect/train/1792.jpg,fake
training,gs://fake_face_detect/train/1793.jpg,fake
training,gs://fake_face_detect/train/1794.jpg,fake
training,gs://fake_face_detect/train/1798.jpg,fake
training,gs://fake_face_detect/train/1799.jpg,fake
training,gs://fake_face_detect/train/18.jpg,real
training,gs://fake_face_detect/train/180.jpg,real
training,gs://fake_face_detect/train/1800.jpg,fake
training,gs://fake_face_detect/train/1801.jpg,fake
training,gs://fake_face_detect/train/1802.jpg,fake
training,gs://fake_face_detect/train/1803.jpg,fake
training,gs://fake_face_detect/train/1804.jpg,fake
training,gs://fake_face_detect/train/1805.jpg,fake
training,gs://fake_face_detect/train/1806.jpg,fake
training,gs://fake_face_detect/train/1807.jpg,fake
training,gs://fake_face_detect/train/1808.jpg,fake
training,gs://fake_face_detect/train/1809.jpg,fake
validation,gs://fake_face_detect/train/181.jpg,real
training,gs://fake_face_detect/train/1811.jpg,fake
validation,gs://fake_face_detect/train/1812.jpg,fake
training,gs://fake_face_detect/train/1814.jpg,fake
training,gs://fake_face_detect/train/1816.jpg,fake
training,gs://fake_face_detect/train/1817.jpg,fake
training,gs://fake_face_detect/train/1818.jpg,fake
validation,gs://fake_face_detect/train/1819.jpg,fake
training,gs://fake_face_detect/train/182.jpg,real
training,gs://fake_face_detect/train/1821.jpg,fake
training,gs://fake_face_detect/train/1825.jpg,fake
training,gs://fake_face_detect/train/1826.jpg,fake
training,gs://fake_face_detect/train/1827.jpg,fake
validation,gs://fake_face_detect/train/1828.jpg,fake
training,gs://fake_face_detect/train/1829.jpg,fake
training,gs://fake_face_detect/train/183.jpg,real
training,gs://fake_face_detect/train/1830.jpg,fake
training,gs://fake_face_detect/train/1831.jpg,fake
training,gs://fake_face_detect/train/1832.jpg,fake
training,gs://fake_face_detect/train/1833.jpg,fake
training,gs://fake_face_detect/train/1835.jpg,fake
training,gs://fake_face_detect/train/1836.jpg,fake
training,gs://fake_face_detect/train/1837.jpg,fake
training,gs://fake_face_detect/train/1838.jpg,fake
training,gs://fake_face_detect/train/1839.jpg,fake
training,gs://fake_face_detect/train/184.jpg,real
training,gs://fake_face_detect/train/1840.jpg,fake
training,gs://fake_face_detect/train/1841.jpg,fake
training,gs://fake_face_detect/train/1842.jpg,fake
training,gs://fake_face_detect/train/1844.jpg,fake
validation,gs://fake_face_detect/train/1845.jpg,fake
training,gs://fake_face_detect/train/1846.jpg,fake
training,gs://fake_face_detect/train/1847.jpg,fake
training,gs://fake_face_detect/train/1848.jpg,fake
training,gs://fake_face_detect/train/1849.jpg,fake
training,gs://fake_face_detect/train/1850.jpg,fake
training,gs://fake_face_detect/train/1851.jpg,fake
training,gs://fake_face_detect/train/1852.jpg,fake
training,gs://fake_face_detect/train/1853.jpg,fake
training,gs://fake_face_detect/train/1854.jpg,fake
training,gs://fake_face_detect/train/1855.jpg,fake
training,gs://fake_face_detect/train/1856.jpg,fake
training,gs://fake_face_detect/train/1858.jpg,fake
training,gs://fake_face_detect/train/1859.jpg,fake
training,gs://fake_face_detect/train/186.jpg,real
training,gs://fake_face_detect/train/1860.jpg,fake
training,gs://fake_face_detect/train/1861.jpg,fake
training,gs://fake_face_detect/train/1863.jpg,fake
training,gs://fake_face_detect/train/1864.jpg,fake
training,gs://fake_face_detect/train/1865.jpg,fake
training,gs://fake_face_detect/train/1868.jpg,fake
training,gs://fake_face_detect/train/187.jpg,real
training,gs://fake_face_detect/train/1870.jpg,fake
training,gs://fake_face_detect/train/1872.jpg,fake
training,gs://fake_face_detect/train/1873.jpg,fake
validation,gs://fake_face_detect/train/1874.jpg,fake
training,gs://fake_face_detect/train/1875.jpg,fake
training,gs://fake_face_detect/train/1877.jpg,fake
validation,gs://fake_face_detect/train/1878.jpg,fake
training,gs://fake_face_detect/train/1879.jpg,fake
training,gs://fake_face_detect/train/188.jpg,real
training,gs://fake_face_detect/train/1880.jpg,fake
training,gs://fake_face_detect/train/1881.jpg,fake
training,gs://fake_face_detect/train/1883.jpg,fake
validation,gs://fake_face_detect/train/1885.jpg,fake
training,gs://fake_face_detect/train/1886.jpg,fake
validation,gs://fake_face_detect/train/1888.jpg,fake
training,gs://fake_face_detect/train/1889.jpg,fake
training,gs://fake_face_detect/train/189.jpg,real
training,gs://fake_face_detect/train/1890.jpg,fake
training,gs://fake_face_detect/train/1891.jpg,fake
validation,gs://fake_face_detect/train/1892.jpg,fake
training,gs://fake_face_detect/train/1893.jpg,fake
training,gs://fake_face_detect/train/1895.jpg,fake
training,gs://fake_face_detect/train/1896.jpg,fake
training,gs://fake_face_detect/train/1897.jpg,fake
validation,gs://fake_face_detect/train/1899.jpg,fake
training,gs://fake_face_detect/train/19.jpg,real
training,gs://fake_face_detect/train/190.jpg,real
training,gs://fake_face_detect/train/1900.jpg,fake
training,gs://fake_face_detect/train/1901.jpg,fake
training,gs://fake_face_detect/train/1902.jpg,fake
training,gs://fake_face_detect/train/1904.jpg,fake
training,gs://fake_face_detect/train/1905.jpg,fake
training,gs://fake_face_detect/train/1906.jpg,fake
training,gs://fake_face_detect/train/1907.jpg,fake
training,gs://fake_face_detect/train/1908.jpg,fake
training,gs://fake_face_detect/train/191.jpg,real
training,gs://fake_face_detect/train/1910.jpg,fake
training,gs://fake_face_detect/train/1911.jpg,fake
training,gs://fake_face_detect/train/1912.jpg,fake
training,gs://fake_face_detect/train/1913.jpg,fake
training,gs://fake_face_detect/train/1914.jpg,fake
training,gs://fake_face_detect/train/1916.jpg,fake
training,gs://fake_face_detect/train/1917.jpg,fake
training,gs://fake_face_detect/train/1918.jpg,fake
validation,gs://fake_face_detect/train/1919.jpg,fake
training,gs://fake_face_detect/train/192.jpg,real
training,gs://fake_face_detect/train/1920.jpg,fake
training,gs://fake_face_detect/train/1921.jpg,fake
training,gs://fake_face_detect/train/1922.jpg,fake
training,gs://fake_face_detect/train/1923.jpg,fake
training,gs://fake_face_detect/train/1924.jpg,fake
training,gs://fake_face_detect/train/1925.jpg,fake
training,gs://fake_face_detect/train/1926.jpg,fake
training,gs://fake_face_detect/train/1927.jpg,fake
training,gs://fake_face_detect/train/1928.jpg,fake
training,gs://fake_face_detect/train/1929.jpg,fake
training,gs://fake_face_detect/train/193.jpg,real
training,gs://fake_face_detect/train/1931.jpg,fake
training,gs://fake_face_detect/train/1932.jpg,fake
training,gs://fake_face_detect/train/1933.jpg,fake
training,gs://fake_face_detect/train/1935.jpg,fake
training,gs://fake_face_detect/train/1937.jpg,fake
training,gs://fake_face_detect/train/1938.jpg,fake
training,gs://fake_face_detect/train/1939.jpg,fake
training,gs://fake_face_detect/train/194.jpg,real
training,gs://fake_face_detect/train/1940.jpg,fake
training,gs://fake_face_detect/train/1942.jpg,fake
training,gs://fake_face_detect/train/1943.jpg,fake
training,gs://fake_face_detect/train/1944.jpg,fake
validation,gs://fake_face_detect/train/1946.jpg,fake
training,gs://fake_face_detect/train/1947.jpg,fake
training,gs://fake_face_detect/train/1949.jpg,fake
training,gs://fake_face_detect/train/1950.jpg,fake
training,gs://fake_face_detect/train/1951.jpg,fake
training,gs://fake_face_detect/train/1952.jpg,fake
training,gs://fake_face_detect/train/1953.jpg,fake
training,gs://fake_face_detect/train/1954.jpg,fake
training,gs://fake_face_detect/train/1955.jpg,fake
training,gs://fake_face_detect/train/1958.jpg,fake
training,gs://fake_face_detect/train/1959.jpg,fake
training,gs://fake_face_detect/train/196.jpg,real
training,gs://fake_face_detect/train/1960.jpg,fake
training,gs://fake_face_detect/train/1961.jpg,fake
training,gs://fake_face_detect/train/1963.jpg,fake
training,gs://fake_face_detect/train/1965.jpg,fake
training,gs://fake_face_detect/train/1966.jpg,fake
training,gs://fake_face_detect/train/1967.jpg,fake
training,gs://fake_face_detect/train/1968.jpg,fake
training,gs://fake_face_detect/train/197.jpg,real
training,gs://fake_face_detect/train/1971.jpg,fake
training,gs://fake_face_detect/train/1972.jpg,fake
validation,gs://fake_face_detect/train/1973.jpg,fake
training,gs://fake_face_detect/train/1974.jpg,fake
training,gs://fake_face_detect/train/1975.jpg,fake
training,gs://fake_face_detect/train/1977.jpg,fake
training,gs://fake_face_detect/train/1978.jpg,fake
training,gs://fake_face_detect/train/1979.jpg,fake
training,gs://fake_face_detect/train/1980.jpg,fake
validation,gs://fake_face_detect/train/1981.jpg,fake
training,gs://fake_face_detect/train/1982.jpg,fake
training,gs://fake_face_detect/train/1983.jpg,fake
validation,gs://fake_face_detect/train/1984.jpg,fake
training,gs://fake_face_detect/train/1985.jpg,fake
validation,gs://fake_face_detect/train/1986.jpg,fake
training,gs://fake_face_detect/train/1987.jpg,fake
training,gs://fake_face_detect/train/1988.jpg,fake
training,gs://fake_face_detect/train/1989.jpg,fake
validation,gs://fake_face_detect/train/199.jpg,real
training,gs://fake_face_detect/train/1990.jpg,fake
training,gs://fake_face_detect/train/1991.jpg,fake
validation,gs://fake_face_detect/train/1992.jpg,fake
training,gs://fake_face_detect/train/1994.jpg,fake
validation,gs://fake_face_detect/train/1996.jpg,fake
training,gs://fake_face_detect/train/1997.jpg,fake
training,gs://fake_face_detect/train/1998.jpg,fake
training,gs://fake_face_detect/train/1999.jpg,fake
training,gs://fake_face_detect/train/20.jpg,real
training,gs://fake_face_detect/train/200.jpg,real
training,gs://fake_face_detect/train/2000.jpg,fake
training,gs://fake_face_detect/train/2001.jpg,fake
training,gs://fake_face_detect/train/2002.jpg,fake
training,gs://fake_face_detect/train/2003.jpg,fake
training,gs://fake_face_detect/train/2004.jpg,fake
training,gs://fake_face_detect/train/2005.jpg,fake
training,gs://fake_face_detect/train/2006.jpg,fake
training,gs://fake_face_detect/train/2007.jpg,fake
training,gs://fake_face_detect/train/2008.jpg,fake
training,gs://fake_face_detect/train/2009.jpg,fake
validation,gs://fake_face_detect/train/201.jpg,real
training,gs://fake_face_detect/train/2010.jpg,fake
training,gs://fake_face_detect/train/2011.jpg,fake
training,gs://fake_face_detect/train/2012.jpg,fake
training,gs://fake_face_detect/train/2013.jpg,fake
training,gs://fake_face_detect/train/2014.jpg,fake
training,gs://fake_face_detect/train/2015.jpg,fake
training,gs://fake_face_detect/train/2016.jpg,fake
training,gs://fake_face_detect/train/2017.jpg,fake
training,gs://fake_face_detect/train/2018.jpg,fake
training,gs://fake_face_detect/train/2019.jpg,fake
training,gs://fake_face_detect/train/2020.jpg,fake
training,gs://fake_face_detect/train/2022.jpg,fake
training,gs://fake_face_detect/train/2023.jpg,fake
training,gs://fake_face_detect/train/2024.jpg,fake
training,gs://fake_face_detect/train/2027.jpg,fake
training,gs://fake_face_detect/train/2028.jpg,fake
training,gs://fake_face_detect/train/2029.jpg,fake
training,gs://fake_face_detect/train/2030.jpg,fake
training,gs://fake_face_detect/train/2031.jpg,fake
training,gs://fake_face_detect/train/2032.jpg,fake
validation,gs://fake_face_detect/train/2035.jpg,fake
validation,gs://fake_face_detect/train/2037.jpg,fake
training,gs://fake_face_detect/train/2038.jpg,fake
training,gs://fake_face_detect/train/2039.jpg,fake
validation,gs://fake_face_detect/train/2040.jpg,fake
training,gs://fake_face_detect/train/2041.jpg,fake
training,gs://fake_face_detect/train/2043.jpg,fake
validation,gs://fake_face_detect/train/2044.jpg,fake
training,gs://fake_face_detect/train/2046.jpg,fake
training,gs://fake_face_detect/train/2047.jpg,fake
training,gs://fake_face_detect/train/2048.jpg,fake
training,gs://fake_face_detect/train/2049.jpg,fake
validation,gs://fake_face_detect/train/205.jpg,real
training,gs://fake_face_detect/train/2050.jpg,fake
training,gs://fake_face_detect/train/2053.jpg,fake
training,gs://fake_face_detect/train/2054.jpg,fake
training,gs://fake_face_detect/train/2056.jpg,fake
training,gs://fake_face_detect/train/2057.jpg,fake
training,gs://fake_face_detect/train/2058.jpg,fake
training,gs://fake_face_detect/train/206.jpg,real
training,gs://fake_face_detect/train/2060.jpg,fake
validation,gs://fake_face_detect/train/2062.jpg,fake
training,gs://fake_face_detect/train/2063.jpg,fake
training,gs://fake_face_detect/train/2064.jpg,fake
training,gs://fake_face_detect/train/2065.jpg,fake
training,gs://fake_face_detect/train/2068.jpg,fake
training,gs://fake_face_detect/train/2069.jpg,fake
validation,gs://fake_face_detect/train/207.jpg,real
training,gs://fake_face_detect/train/2070.jpg,fake
training,gs://fake_face_detect/train/2073.jpg,fake
validation,gs://fake_face_detect/train/2074.jpg,fake
training,gs://fake_face_detect/train/2075.jpg,fake
validation,gs://fake_face_detect/train/2076.jpg,fake
validation,gs://fake_face_detect/train/2077.jpg,fake
training,gs://fake_face_detect/train/2078.jpg,fake
validation,gs://fake_face_detect/train/2079.jpg,fake
training,gs://fake_face_detect/train/208.jpg,real
training,gs://fake_face_detect/train/2080.jpg,fake
validation,gs://fake_face_detect/train/2082.jpg,fake
training,gs://fake_face_detect/train/2085.jpg,fake
training,gs://fake_face_detect/train/2086.jpg,fake
training,gs://fake_face_detect/train/2087.jpg,fake
training,gs://fake_face_detect/train/2088.jpg,fake
training,gs://fake_face_detect/train/2089.jpg,fake
training,gs://fake_face_detect/train/209.jpg,real
training,gs://fake_face_detect/train/2090.jpg,fake
validation,gs://fake_face_detect/train/2091.jpg,fake
training,gs://fake_face_detect/train/2092.jpg,fake
training,gs://fake_face_detect/train/2093.jpg,fake
training,gs://fake_face_detect/train/2095.jpg,fake
training,gs://fake_face_detect/train/2096.jpg,fake
training,gs://fake_face_detect/train/2097.jpg,fake
training,gs://fake_face_detect/train/2098.jpg,fake
validation,gs://fake_face_detect/train/2099.jpg,fake
training,gs://fake_face_detect/train/21.jpg,real
training,gs://fake_face_detect/train/2100.jpg,fake
training,gs://fake_face_detect/train/2101.jpg,fake
training,gs://fake_face_detect/train/2103.jpg,fake
training,gs://fake_face_detect/train/2104.jpg,fake
training,gs://fake_face_detect/train/2105.jpg,fake
training,gs://fake_face_detect/train/2106.jpg,fake
training,gs://fake_face_detect/train/2108.jpg,fake
training,gs://fake_face_detect/train/2109.jpg,fake
validation,gs://fake_face_detect/train/211.jpg,real
training,gs://fake_face_detect/train/2110.jpg,fake
training,gs://fake_face_detect/train/2111.jpg,fake
